fileID,adl,subject,session,original_duration,trimmed_duration,percent_removed,reduced_50_percent
2531,3,1390,3,8.37,4.26,49.10394265232975,False
2532,3,1390,4,8.96,3.52,60.714285714285715,True
2533,3,1390,5,10.0,4.42,55.8,True
2534,3,1396,1,1.56,1.56,0.0,False
2535,3,1396,2,2.74,2.12,22.62773722627737,False
2536,3,1396,3,1.96,1.54,21.428571428571427,False
2537,3,1396,4,2.02,2.02,0.0,False
2538,3,1396,5,3.23,2.76,14.551083591331269,False
2539,3,1405,1,14.84,7.82,47.304582210242586,False
2540,3,1405,2,17.43,10.32,40.79173838209983,False
2541,3,1405,3,15.28,11.1,27.356020942408378,False
2542,3,1405,4,16.32,7.58,53.55392156862745,True
2543,3,1405,5,34.1,27.68,18.826979472140764,False
2544,3,1435,1,3.16,1.18,62.65822784810127,True
2545,3,1435,2,3.19,2.1,34.1692789968652,False
2546,3,1435,3,3.09,1.12,63.75404530744336,True
2547,3,1435,4,3.45,1.36,60.57971014492754,True
2548,3,1435,5,4.28,1.74,59.345794392523366,True
2549,3,1453,1,3.16,1.18,62.65822784810127,True
2550,3,1453,2,3.19,2.1,34.1692789968652,False
2551,3,1453,3,3.09,1.12,63.75404530744336,True
2552,3,1453,4,3.45,1.36,60.57971014492754,True
2553,3,1453,5,4.28,1.74,59.345794392523366,True
2554,3,1505,1,10.1,5.26,47.92079207920792,False
2555,3,1505,2,6.08,2.1,65.46052631578948,True
2556,3,1505,3,5.83,2.94,49.57118353344769,False
2557,3,1505,4,4.81,2.82,41.37214137214137,False
2558,3,1505,5,4.8,1.7,64.58333333333333,True
2559,3,1570,1,5.01,2.78,44.510978043912175,False
2560,3,1570,2,5.72,2.46,56.99300699300699,True
2561,3,1570,3,5.31,2.82,46.89265536723164,False
2562,3,1570,4,6.07,4.02,33.77265238879736,False
2563,3,1570,5,4.9,3.36,31.428571428571427,False
2564,3,1697,1,5.24,3.42,34.732824427480914,False
2565,3,1697,2,5.43,2.84,47.697974217311234,False
2566,3,1697,3,4.94,3.34,32.388663967611336,False
2567,3,1697,4,6.47,3.94,39.10355486862442,False
2568,3,1697,5,5.19,3.36,35.26011560693642,False
2569,3,1735,1,2.82,1.82,35.46099290780142,False
2570,3,1735,2,3.04,1.46,51.973684210526315,True
2571,3,1735,3,2.23,1.26,43.497757847533634,False
2572,3,1735,4,2.87,1.28,55.400696864111495,True
2573,3,1735,5,3.28,1.38,57.926829268292686,True
2574,3,1751,1,13.28,10.0,24.698795180722893,False
2575,3,1751,2,12.86,8.82,31.41524105754277,False
2576,3,1751,3,16.84,7.82,53.56294536817102,True
2577,3,1751,4,18.33,8.9,51.44571740316421,True
2578,3,1751,5,15.43,9.54,38.17239144523655,False
2579,3,1777,1,3.21,3.21,0.0,False
2580,3,1777,2,9.26,7.14,22.89416846652268,False
2581,3,1777,3,4.92,3.48,29.26829268292683,False
2582,3,1777,4,4.84,3.08,36.36363636363637,False
2583,3,1777,5,4.93,2.86,41.987829614604465,False
2584,3,1803,1,2.73,2.73,0.0,False
2585,3,1803,2,3.57,2.68,24.92997198879552,False
2586,3,1803,3,3.8,2.56,32.63157894736842,False
2587,3,1803,4,2.96,1.16,60.810810810810814,True
2588,3,1803,5,3.24,3.24,0.0,False
2589,3,1825,1,7.5,3.8,49.333333333333336,False
2590,3,1825,2,7.5,4.26,43.2,False
2591,3,1825,3,7.37,4.3,41.65535956580732,False
2592,3,1825,4,6.56,3.94,39.9390243902439,False
2593,3,1825,5,9.92,7.9,20.362903225806452,False
2594,3,1975,1,12.94,10.14,21.638330757341578,False
2595,3,1975,2,4.42,2.2,50.2262443438914,True
2596,3,1975,3,4.33,1.98,54.27251732101617,True
2597,3,1975,4,3.7,1.64,55.67567567567568,True
2598,3,1975,5,3.27,1.3,60.24464831804281,True
2599,3,1978,1,9.31,5.64,39.41997851772288,False
2600,3,1978,2,6.22,4.24,31.832797427652732,False
2601,3,1978,3,4.96,2.76,44.354838709677416,False
2602,3,1978,4,5.16,1.3,74.8062015503876,True
2603,3,1978,5,5.02,2.12,57.76892430278885,True
2604,3,2045,1,2.28,1.64,28.07017543859649,False
2605,3,2045,2,5.77,4.32,25.12998266897747,False
2606,3,2045,3,4.35,2.3,47.12643678160919,False
2607,3,2045,4,4.23,2.18,48.463356973995275,False
2608,3,2045,5,2.73,2.73,0.0,False
2609,3,2056,1,9.73,3.76,61.356628982528264,True
2610,3,2056,2,10.16,3.1,69.48818897637796,True
2611,3,2056,3,9.98,3.3,66.93386773547094,True
2612,3,2056,4,10.09,3.7,63.33002973240833,True
2613,3,2056,5,10.5,3.96,62.285714285714285,True
2614,3,2097,1,9.53,7.58,20.461699895068207,False
2615,3,2097,2,6.52,4.28,34.355828220858896,False
2616,3,2097,3,9.45,8.38,11.322751322751323,False
2617,3,2097,4,6.33,4.46,29.541864139020536,False
2618,3,2097,5,9.9,6.84,30.90909090909091,False
2619,3,2115,1,16.19,7.98,50.71031500926498,True
2620,3,2115,2,18.61,9.44,49.274583557227295,False
2621,3,2115,3,19.17,11.18,41.67970787689097,False
2622,3,2115,4,16.22,12.38,23.674475955610358,False
2623,3,2115,5,16.25,11.7,28.0,False
2624,3,2116,1,5.1,1.9,62.745098039215684,True
2625,3,2116,2,4.2,2.26,46.19047619047619,False
2626,3,2116,3,5.47,4.14,24.314442413162705,False
2627,3,2116,4,4.2,3.3,21.428571428571427,False
2628,3,2116,5,5.95,3.96,33.445378151260506,False
2629,3,2136,1,4.44,3.12,29.72972972972973,False
2630,3,2136,2,5.66,4.24,25.08833922261484,False
2631,3,2136,3,5.02,3.66,27.09163346613546,False
2632,3,2136,4,4.99,3.9,21.8436873747495,False
2633,3,2136,5,4.98,3.04,38.95582329317269,False
2634,3,2155,1,5.7,4.06,28.771929824561404,False
2635,3,2155,2,5.99,2.36,60.60100166944908,True
2636,3,2155,3,4.82,3.78,21.57676348547718,False
2637,3,2155,4,4.44,4.12,7.207207207207207,False
2638,3,2155,5,3.87,3.7,4.392764857881137,False
2639,3,2159,1,8.16,3.84,52.94117647058823,True
2640,3,2159,2,7.76,4.16,46.391752577319586,False
2641,3,2159,3,8.1,4.1,49.382716049382715,False
2642,3,2159,4,8.02,5.3,33.915211970074814,False
2643,3,2159,5,7.94,4.6,42.0654911838791,False
2644,3,2160,1,13.84,9.52,31.213872832369944,False
2645,3,2160,2,9.85,4.82,51.065989847715734,True
2646,3,2160,3,8.6,4.0,53.48837209302326,True
2647,3,2160,4,7.89,4.74,39.92395437262358,False
2648,3,2160,5,7.96,6.04,24.12060301507538,False
2649,4,0,1,14.77,11.08,24.983073798239676,False
2650,4,0,2,9.89,5.14,48.02831142568251,False
2651,4,0,3,10.49,6.28,40.13346043851287,False
2652,4,0,4,12.45,9.22,25.943775100401606,False
2653,4,0,5,11.8,6.56,44.40677966101695,False
2654,4,1125,1,7.5,4.96,33.86666666666667,False
2655,4,1125,2,5.05,3.32,34.257425742574256,False
2656,4,1125,3,4.45,3.9,12.359550561797754,False
2657,4,1125,4,3.84,2.52,34.375,False
2658,4,1125,5,5.16,3.52,31.782945736434108,False
2659,4,1279,1,2.48,1.18,52.41935483870968,True
2660,4,1279,2,1.79,1.79,0.0,False
2661,4,1279,3,2.58,2.58,0.0,False
2662,4,1279,5,1.3,1.3,0.0,False
2663,4,1313,1,3.66,1.2,67.21311475409836,True
2664,4,1313,2,3.58,1.24,65.36312849162012,True
2665,4,1313,3,4.4,2.48,43.63636363636363,False
2666,4,1313,4,3.35,1.32,60.59701492537314,True
2667,4,1313,5,5.03,3.22,35.984095427435385,False
2668,4,1324,1,2.88,1.22,57.638888888888886,True
2669,4,1324,2,2.48,2.48,0.0,False
2670,4,1324,3,2.39,2.39,0.0,False
2671,4,1324,4,3.56,1.24,65.1685393258427,True
2672,4,1324,5,2.34,2.34,0.0,False
2673,4,1358,1,7.36,4.38,40.48913043478261,False
2674,4,1358,2,4.06,1.42,65.02463054187191,True
2675,4,1358,3,5.71,2.44,57.26795096322242,True
2676,4,1358,4,4.88,2.16,55.73770491803279,True
2677,4,1358,5,5.64,4.06,28.01418439716312,False
2678,4,1390,1,7.96,2.62,67.08542713567839,True
2679,4,1390,2,6.12,2.14,65.0326797385621,True
2680,4,1390,3,5.44,3.56,34.55882352941177,False
2681,4,1390,4,6.77,2.18,67.79911373707533,True
2682,4,1390,5,8.75,2.94,66.4,True
2683,4,1396,1,2.04,1.04,49.01960784313726,False
2684,4,1396,2,1.77,1.77,0.0,False
2685,4,1396,3,2.13,1.66,22.065727699530516,False
2686,4,1396,4,2.23,1.86,16.591928251121075,False
2687,4,1396,5,1.85,1.36,26.486486486486488,False
2688,4,1405,1,12.15,4.62,61.97530864197531,True
2689,4,1405,2,12.26,4.78,61.01141924959217,True
2690,4,1405,3,11.67,4.66,60.06855184233076,True
2691,4,1405,4,13.76,5.44,60.46511627906977,True
2692,4,1405,5,14.57,4.76,67.33013040494166,True
2693,4,1435,1,2.04,1.1,46.07843137254902,False
2694,4,1435,2,2.44,1.3,46.721311475409834,False
2695,4,1435,3,2.32,1.34,42.241379310344826,False
2696,4,1435,4,1.8,1.8,0.0,False
2697,4,1435,5,1.96,1.96,0.0,False
2698,4,1453,1,2.04,1.1,46.07843137254902,False
2699,4,1453,2,2.44,1.3,46.721311475409834,False
2700,4,1453,3,2.32,1.34,42.241379310344826,False
2701,4,1453,4,1.8,1.8,0.0,False
2702,4,1453,5,1.96,1.96,0.0,False
2703,4,1505,1,5.16,3.92,24.031007751937985,False
2704,4,1505,2,5.2,4.66,10.384615384615385,False
2705,4,1505,3,6.23,5.18,16.853932584269664,False
2706,4,1505,4,4.72,3.14,33.47457627118644,False
2707,4,1505,5,3.85,2.26,41.298701298701296,False
2708,4,1570,1,3.79,3.79,0.0,False
2709,4,1570,2,3.55,1.78,49.859154929577464,False
2710,4,1570,3,3.15,1.1,65.07936507936508,True
2711,4,1570,4,4.38,3.84,12.32876712328767,False
2712,4,1570,5,4.02,4.02,0.0,False
2713,4,1697,1,3.97,2.62,34.005037783375315,False
2714,4,1697,2,3.77,2.44,35.278514588859416,False
2715,4,1697,3,4.2,2.86,31.904761904761905,False
2716,4,1697,4,4.22,1.36,67.77251184834124,True
2717,4,1697,5,5.15,2.98,42.13592233009709,False
2718,4,1735,1,2.73,1.62,40.65934065934066,False
2719,4,1735,2,3.08,1.12,63.63636363636363,True
2720,4,1735,3,2.7,1.5,44.44444444444444,False
2721,4,1735,4,3.41,1.58,53.665689149560116,True
2722,4,1735,5,2.86,1.18,58.74125874125874,True
2723,4,1751,1,9.8,7.82,20.20408163265306,False
2724,4,1751,2,4.1,1.64,60.0,True
2725,4,1751,3,9.89,6.52,34.07482305358948,False
2726,4,1751,4,14.73,4.66,68.36388323150034,True
2727,4,1751,5,11.32,4.7,58.48056537102474,True
2728,4,1777,1,3.63,2.74,24.517906336088153,False
2729,4,1777,2,3.3,3.24,1.8181818181818181,False
2730,4,1777,3,4.44,3.46,22.07207207207207,False
2731,4,1777,4,2.9,2.04,29.655172413793103,False
2732,4,1777,5,2.56,2.12,17.1875,False
2733,4,1803,1,3.35,1.6,52.23880597014925,True
2734,4,1803,2,3.2,2.7,15.625,False
2735,4,1803,3,3.24,2.44,24.691358024691358,False
2736,4,1803,4,2.89,2.28,21.10726643598616,False
2737,4,1803,5,2.8,2.14,23.571428571428573,False
2738,4,1825,1,5.66,3.04,46.28975265017668,False
2739,4,1825,2,6.84,3.06,55.26315789473684,True
2740,4,1825,3,6.43,3.3,48.67807153965786,False
2741,4,1825,4,5.83,4.5,22.81303602058319,False
2742,4,1825,5,6.01,2.8,53.41098169717138,True
2743,4,1975,1,3.06,1.38,54.90196078431372,True
2744,4,1975,2,2.74,2.74,0.0,False
2745,4,1975,3,3.89,1.5,61.43958868894602,True
2746,4,1975,4,3.34,1.56,53.293413173652695,True
2747,4,1975,5,2.71,1.14,57.93357933579336,True
2748,4,1978,1,4.01,2.42,39.65087281795511,False
2749,4,1978,2,3.42,1.62,52.63157894736842,True
2750,4,1978,3,3.06,1.32,56.86274509803921,True
2751,4,1978,4,2.87,2.87,0.0,False
2752,4,1978,5,3.15,3.15,0.0,False
2753,4,2045,1,3.46,1.1,68.20809248554913,True
2754,4,2045,2,2.58,2.58,0.0,False
2755,4,2045,3,1.33,1.33,0.0,False
2756,4,2045,4,2.28,1.4,38.59649122807018,False
2757,4,2045,5,2.52,1.3,48.41269841269841,False
2758,4,2056,1,8.24,3.68,55.33980582524272,True
2759,4,2056,2,8.16,3.42,58.088235294117645,True
2760,4,2056,3,8.47,2.26,73.31759149940969,True
2761,4,2056,4,8.52,4.86,42.95774647887324,False
2762,4,2056,5,8.03,2.84,64.63262764632627,True
2763,4,2097,1,10.91,10.18,6.691109074243813,False
2764,4,2097,2,13.33,11.22,15.828957239309828,False
2765,4,2097,3,16.73,14.7,12.133891213389122,False
2766,4,2097,4,12.91,10.14,21.456235476374903,False
2767,4,2097,5,12.91,11.52,10.766847405112316,False
2768,4,2115,1,16.34,6.18,62.178702570379436,True
2769,4,2115,2,12.03,3.52,70.73981712385702,True
2770,4,2115,3,9.44,3.0,68.22033898305085,True
2771,4,2115,4,10.8,5.68,47.407407407407405,False
2772,4,2115,5,11.89,5.58,53.069806560134566,True
2773,4,2116,1,3.21,1.66,48.28660436137071,False
2774,4,2116,2,4.44,2.42,45.4954954954955,False
2775,4,2116,3,2.91,1.4,51.89003436426117,True
2776,4,2116,4,4.96,1.68,66.12903225806451,True
2777,4,2116,5,4.09,2.34,42.78728606356968,False
2778,4,2136,1,3.97,1.58,60.2015113350126,True
2779,4,2136,2,4.34,2.22,48.8479262672811,False
2780,4,2136,3,4.07,1.88,53.80835380835381,True
2781,4,2136,4,5.16,1.96,62.01550387596899,True
2782,4,2136,5,3.38,3.38,0.0,False
2783,4,2155,1,3.39,2.26,33.333333333333336,False
2784,4,2155,2,2.22,1.9,14.414414414414415,False
2785,4,2155,3,1.5,1.5,0.0,False
2786,4,2155,4,1.74,1.46,16.091954022988507,False
2787,4,2155,5,1.67,1.14,31.736526946107784,False
2788,4,2159,1,6.22,3.86,37.942122186495176,False
2789,4,2159,2,6.09,4.0,34.31855500821018,False
2790,4,2159,3,5.94,3.64,38.72053872053872,False
2791,4,2159,4,6.07,3.08,49.258649093904445,False
2792,4,2159,5,6.45,3.0,53.48837209302326,True
2793,4,2160,1,2.85,2.85,0.0,False
2794,4,2160,2,3.76,1.9,49.46808510638298,False
2795,4,2160,3,2.94,1.34,54.42176870748299,True
2796,4,2160,4,2.77,2.54,8.303249097472925,False
2797,4,2160,5,4.71,1.36,71.12526539278132,True
2798,5,0,1,24.16,15.14,37.33443708609271,False
2799,5,0,2,33.18,22.84,31.163351416515972,False
2800,5,0,3,43.26,37.46,13.407304669440592,False
2801,5,0,4,29.02,21.54,25.775327360441075,False
2802,5,0,5,30.49,24.9,18.333879960642832,False
2803,5,1125,1,19.6,19.3,1.530612244897959,False
2804,5,1125,2,20.2,19.06,5.643564356435643,False
2805,5,1125,3,19.42,18.62,4.11946446961895,False
2806,5,1125,4,18.96,18.44,2.742616033755274,False
2807,5,1125,5,20.91,19.54,6.551889048302248,False
2808,5,1279,1,27.56,25.54,7.329462989840349,False
2809,5,1279,2,19.94,18.14,9.027081243731194,False
2810,5,1279,3,19.17,18.42,3.912363067292645,False
2811,5,1279,4,20.05,19.34,3.541147132169576,False
2812,5,1279,5,21.27,20.7,2.6798307475317347,False
2813,5,1313,1,19.19,16.86,12.141740489838458,False
2814,5,1313,2,20.72,15.76,23.93822393822394,False
2815,5,1313,3,18.91,16.68,11.792702273929137,False
2816,5,1313,4,19.2,15.62,18.645833333333332,False
2817,5,1313,5,20.09,18.74,6.719761075161772,False
2818,5,1324,1,19.7,16.74,15.025380710659899,False
2819,5,1324,2,18.36,17.64,3.9215686274509802,False
2820,5,1324,3,20.14,16.08,20.158887785501488,False
2821,5,1324,4,20.61,19.5,5.385735080058224,False
2822,5,1324,5,19.12,15.04,21.338912133891213,False
2823,5,1358,1,21.45,18.64,13.1002331002331,False
2824,5,1358,2,22.99,17.7,23.010004349717267,False
2825,5,1358,3,20.68,19.46,5.899419729206963,False
2826,5,1358,4,17.74,16.22,8.568207440811724,False
2827,5,1358,5,20.59,18.66,9.373482272948033,False
2828,5,1390,1,21.77,18.88,13.275149288011024,False
2829,5,1390,2,36.39,32.84,9.755427315196483,False
2830,5,1390,3,25.01,23.32,6.757297081167533,False
2831,5,1390,4,25.02,20.64,17.50599520383693,False
2832,5,1390,5,23.24,19.84,14.629948364888124,False
2833,5,1396,1,10.24,8.7,15.0390625,False
2834,5,1396,2,10.43,9.58,8.149568552253116,False
2835,5,1396,3,11.32,10.5,7.243816254416961,False
2836,5,1396,4,10.6,8.26,22.07547169811321,False
2837,5,1396,5,11.58,9.5,17.962003454231432,False
2838,5,1405,1,28.03,18.94,32.42953977880842,False
2839,5,1405,2,36.23,27.36,24.482473088600607,False
2840,5,1405,3,30.87,24.52,20.570132815030775,False
2841,5,1405,4,30.25,26.26,13.190082644628099,False
2842,5,1405,5,27.08,19.36,28.50812407680945,False
2843,5,1435,1,17.87,16.86,5.651930609960829,False
2844,5,1435,2,17.43,17.02,2.3522662076878946,False
2845,5,1435,3,17.28,15.86,8.217592592592593,False
2846,5,1435,4,17.5,14.8,15.428571428571429,False
2847,5,1435,5,18.15,12.86,29.146005509641874,False
2848,5,1453,1,17.87,16.86,5.651930609960829,False
2849,5,1453,2,17.43,17.02,2.3522662076878946,False
2850,5,1453,3,17.28,15.86,8.217592592592593,False
2851,5,1453,4,17.5,14.8,15.428571428571429,False
2852,5,1453,5,18.15,12.86,29.146005509641874,False
2853,5,1505,1,22.37,21.64,3.2632990612427357,False
2854,5,1505,2,20.69,20.04,3.141614306428226,False
2855,5,1505,3,22.81,19.16,16.001753616834723,False
2856,5,1505,4,19.74,16.1,18.43971631205674,False
2857,5,1505,5,18.39,16.42,10.712343665035345,False
2858,5,1570,1,20.78,17.82,14.24446583253128,False
2859,5,1570,2,32.0,30.96,3.25,False
2860,5,1570,3,23.45,21.22,9.50959488272921,False
2861,5,1570,4,19.9,18.14,8.844221105527637,False
2862,5,1570,5,30.4,27.28,10.263157894736842,False
2863,5,1697,1,19.71,18.72,5.0228310502283104,False
2864,5,1697,2,21.47,18.64,13.181183046110853,False
2865,5,1697,3,20.16,16.42,18.5515873015873,False
2866,5,1697,4,20.82,18.5,11.143131604226705,False
2867,5,1697,5,19.07,17.38,8.86208704771893,False
2868,5,1735,1,18.46,14.62,20.801733477789817,False
2869,5,1735,2,19.96,18.9,5.31062124248497,False
2870,5,1735,3,21.81,19.94,8.574048601558918,False
2871,5,1735,4,20.27,18.1,10.705476073014307,False
2872,5,1735,5,19.4,17.76,8.45360824742268,False
2873,5,1751,1,28.45,19.98,29.77152899824253,False
2874,5,1751,2,29.21,19.64,32.762752482026706,False
2875,5,1751,3,29.6,20.02,32.36486486486486,False
2876,5,1751,4,28.08,17.78,36.680911680911684,False
2877,5,1751,5,28.23,18.12,35.81296493092455,False
2878,5,1777,1,17.28,15.82,8.449074074074074,False
2879,5,1777,2,17.28,14.92,13.657407407407407,False
2880,5,1777,3,17.33,15.58,10.098095787651472,False
2881,5,1777,4,17.27,16.74,3.068905616676317,False
2882,5,1777,5,17.12,12.02,29.789719626168225,False
2883,5,1803,1,18.05,15.8,12.465373961218837,False
2884,5,1803,2,18.57,15.72,15.347334410339258,False
2885,5,1803,3,19.77,18.9,4.400606980273142,False
2886,5,1803,4,17.64,16.46,6.6893424036281175,False
2887,5,1803,5,18.36,16.98,7.516339869281046,False
2888,5,1825,1,25.6,25.44,0.625,False
2889,5,1825,2,29.4,24.44,16.87074829931973,False
2890,5,1825,3,30.46,27.96,8.207485226526591,False
2891,5,1825,4,25.24,24.1,4.516640253565769,False
2892,5,1825,5,19.99,17.42,12.856428214107053,False
2893,5,1975,1,19.31,17.96,6.991196271361988,False
2894,5,1975,2,19.56,18.14,7.259713701431493,False
2895,5,1975,3,18.1,17.1,5.524861878453039,False
2896,5,1975,4,18.7,16.86,9.83957219251337,False
2897,5,1975,5,22.84,20.72,9.281961471103328,False
2898,5,1978,1,18.16,16.5,9.140969162995594,False
2899,5,1978,2,17.63,16.9,4.140669313669881,False
2900,5,1978,3,18.82,18.58,1.2752391073326248,False
2901,5,1978,4,18.72,17.5,6.517094017094017,False
2902,5,1978,5,21.14,20.76,1.7975402081362346,False
2903,5,2045,1,20.25,17.32,14.469135802469136,False
2904,5,2045,2,17.89,16.3,8.887646730016769,False
2905,5,2045,3,13.86,6.54,52.81385281385281,True
2906,5,2045,4,11.09,3.02,72.76825969341749,True
2907,5,2045,5,12.2,10.84,11.147540983606557,False
2908,5,2056,1,17.86,8.92,50.05599104143337,True
2909,5,2056,2,24.78,13.18,46.811945117029865,False
2910,5,2056,3,19.95,12.44,37.64411027568922,False
2911,5,2056,4,20.71,12.34,40.41525832930951,False
2912,5,2056,5,21.0,10.6,49.523809523809526,False
2913,5,2097,1,32.89,31.8,3.3140772271207055,False
2914,5,2097,2,18.83,18.46,1.9649495485926713,False
2915,5,2097,3,21.52,20.64,4.089219330855019,False
2916,5,2097,4,20.35,18.12,10.958230958230958,False
2917,5,2097,5,21.76,18.18,16.452205882352942,False
2918,5,2115,1,23.35,13.24,43.29764453961456,False
2919,5,2115,2,28.26,16.02,43.31210191082803,False
2920,5,2115,3,27.94,16.56,40.73013600572656,False
2921,5,2115,4,27.82,16.72,39.899352983465135,False
2922,5,2115,5,28.81,17.5,39.257202360291565,False
2923,5,2116,1,18.45,14.02,24.010840108401084,False
2924,5,2116,2,18.58,16.12,13.240043057050592,False
2925,5,2116,3,19.01,16.3,14.255654918463966,False
2926,5,2116,4,18.96,15.94,15.928270042194093,False
2927,5,2116,5,18.21,15.6,14.332784184514002,False
2928,5,2136,1,19.62,16.38,16.513761467889907,False
2929,5,2136,2,19.58,17.38,11.235955056179776,False
2930,5,2136,3,18.55,11.92,35.74123989218329,False
2931,5,2136,4,20.13,18.22,9.488325881768505,False
2932,5,2136,5,24.92,23.12,7.223113964686998,False
2933,5,2155,1,17.79,17.62,0.955593029792018,False
2934,5,2155,2,18.87,17.78,5.776364599894012,False
2935,5,2155,3,18.87,14.54,22.94647588765236,False
2936,5,2155,4,19.25,16.22,15.74025974025974,False
2937,5,2155,5,19.73,15.7,20.425747592498734,False
2938,5,2159,1,22.38,20.18,9.830205540661305,False
2939,5,2159,2,27.4,23.28,15.036496350364963,False
2940,5,2159,3,22.39,16.94,24.341223760607413,False
2941,5,2159,4,25.27,22.1,12.544519192718639,False
2942,5,2159,5,28.94,26.56,8.223911541119557,False
2943,5,2160,1,21.18,17.84,15.769593956562796,False
2944,5,2160,2,22.3,20.28,9.058295964125561,False
2945,5,2160,3,22.54,19.08,15.350488021295474,False
2946,5,2160,4,21.36,18.12,15.168539325842696,False
2947,5,2160,5,21.88,18.48,15.539305301645339,False
2948,6,0,1,12.76,8.6,32.60188087774295,False
2949,6,0,2,18.83,14.52,22.889006903876794,False
2950,6,0,3,22.91,18.2,20.558707987778263,False
2951,6,0,4,22.99,15.8,31.274467159634625,False
2952,6,0,5,24.04,20.44,14.97504159733777,False
2953,6,1125,1,11.85,10.74,9.367088607594937,False
2954,6,1125,2,13.41,11.94,10.961968680089486,False
2955,6,1125,3,11.61,10.98,5.426356589147287,False
2956,6,1125,4,10.63,9.6,9.689557855127,False
2957,6,1125,5,11.17,10.28,7.967770814682185,False
2958,6,1279,1,9.83,7.74,21.261444557477112,False
2959,6,1279,2,9.55,8.36,12.460732984293193,False
2960,6,1279,3,9.75,7.2,26.153846153846153,False
2961,6,1279,4,9.67,7.92,18.097207859358843,False
2962,6,1279,5,9.81,9.3,5.198776758409786,False
2963,6,1313,1,10.13,9.2,9.18065153010859,False
2964,6,1313,2,9.66,7.38,23.60248447204969,False
2965,6,1313,3,9.04,8.2,9.29203539823009,False
2966,6,1313,4,10.85,10.36,4.516129032258065,False
2967,6,1313,5,11.11,10.78,2.9702970297029703,False
2968,6,1324,1,13.96,11.86,15.04297994269341,False
2969,6,1324,2,12.44,11.2,9.967845659163988,False
2970,6,1324,3,10.96,9.8,10.583941605839415,False
2971,6,1324,4,13.94,12.74,8.60832137733142,False
2972,6,1324,5,13.57,12.38,8.769344141488578,False
2973,6,1358,1,9.8,8.5,13.26530612244898,False
2974,6,1358,2,10.04,8.86,11.752988047808765,False
2975,6,1358,3,9.37,8.42,10.138740661686233,False
2976,6,1358,4,9.64,9.32,3.319502074688797,False
2977,6,1358,5,9.88,9.32,5.668016194331984,False
2978,6,1390,1,25.8,23.3,9.689922480620154,False
2979,6,1390,2,12.29,10.42,15.215622457282343,False
2980,6,1390,3,14.42,11.24,22.05270457697642,False
2981,6,1390,4,19.97,17.1,14.371557336004006,False
2982,6,1390,5,18.1,14.78,18.34254143646409,False
2983,6,1396,1,4.28,3.9,8.878504672897197,False
2984,6,1396,2,9.86,6.3,36.105476673427994,False
2985,6,1396,3,6.42,5.74,10.59190031152648,False
2986,6,1396,4,4.25,2.74,35.529411764705884,False
2987,6,1396,5,4.76,1.54,67.6470588235294,True
2988,6,1405,1,16.88,9.68,42.654028436018955,False
2989,6,1405,2,19.77,11.66,41.02175012645422,False
2990,6,1405,3,25.29,17.78,29.695531830763148,False
2991,6,1405,4,20.04,12.94,35.42914171656687,False
2992,6,1405,5,24.3,16.38,32.592592592592595,False
2993,6,1435,1,12.82,9.92,22.620904836193446,False
2994,6,1435,2,9.81,7.9,19.46992864424057,False
2995,6,1435,3,9.63,7.38,23.364485981308412,False
2996,6,1435,4,9.5,7.48,21.263157894736842,False
2997,6,1435,5,9.68,8.84,8.677685950413224,False
2998,6,1453,1,12.82,9.92,22.620904836193446,False
2999,6,1453,2,9.81,7.9,19.46992864424057,False
3000,6,1453,3,9.63,7.38,23.364485981308412,False
3001,6,1453,4,9.5,7.48,21.263157894736842,False
3002,6,1453,5,9.68,8.84,8.677685950413224,False
3003,6,1505,1,16.33,15.5,5.082669932639314,False
3004,6,1505,2,11.44,9.4,17.832167832167833,False
3005,6,1505,3,10.53,9.72,7.6923076923076925,False
3006,6,1505,4,9.34,7.86,15.845824411134904,False
3007,6,1505,5,16.82,16.62,1.1890606420927468,False
3008,6,1570,1,13.95,12.1,13.261648745519713,False
3009,6,1570,2,9.83,8.64,12.105798575788404,False
3010,6,1570,3,15.52,14.94,3.7371134020618557,False
3011,6,1570,4,13.41,13.06,2.609992542878449,False
3012,6,1570,5,12.76,12.14,4.858934169278997,False
3013,6,1697,1,13.48,11.86,12.01780415430267,False
3014,6,1697,2,12.99,12.56,3.310238645111624,False
3015,6,1697,3,10.15,9.1,10.344827586206897,False
3016,6,1697,4,11.5,8.86,22.956521739130434,False
3017,6,1697,5,10.27,8.12,20.934761441090554,False
3018,6,1735,1,18.72,17.36,7.264957264957265,False
3019,6,1735,2,13.77,9.62,30.137981118373276,False
3020,6,1735,3,18.03,15.68,13.033832501386579,False
3021,6,1735,4,9.93,8.82,11.178247734138973,False
3022,6,1735,5,11.26,8.4,25.399644760213143,False
3023,6,1751,1,19.84,11.96,39.71774193548387,False
3024,6,1751,2,19.68,11.4,42.073170731707314,False
3025,6,1751,3,20.47,11.92,41.768441621885685,False
3026,6,1751,4,16.01,11.08,30.793254216114928,False
3027,6,1751,5,24.18,16.58,31.43093465674111,False
3028,6,1777,1,9.64,8.66,10.16597510373444,False
3029,6,1777,2,11.43,9.18,19.68503937007874,False
3030,6,1777,3,10.17,8.98,11.701081612586037,False
3031,6,1777,4,9.55,8.72,8.69109947643979,False
3032,6,1777,5,10.26,9.26,9.746588693957115,False
3033,6,1803,1,14.06,12.46,11.379800853485063,False
